data;indice;valor
2014-07-18;IFNC;5134.00
2014-07-18;IMAT;1570.00
2014-07-18;IMOB;680.00
2014-07-18;INDX;11991.00
2014-07-18;UTIL;3126.00
2014-07-21;ICON;2652.00
2014-07-21;IFNC;5196.00
2014-07-21;IMAT;1562.00
2014-07-21;IMOB;684.00
2014-07-21;INDX;12070.00
2014-07-21;UTIL;3173.00
2014-07-22;ICON;2669.00
2014-07-22;IFNC;5229.00
2014-07-22;IMAT;1553.00
2014-07-22;IMOB;713.00
2014-07-22;INDX;12073.00
2014-07-22;UTIL;3203.00
2014-07-23;ICON;2637.00
2014-07-23;IFNC;5217.00
2014-07-23;IMAT;1557.00
2014-07-23;IMOB;700.00
2014-07-23;INDX;11965.00
2014-07-23;UTIL;3154.00
2014-07-24;ICON;2659.00
2014-07-24;IFNC;5281.00
2014-07-24;IMAT;1585.00
2014-07-24;IMOB;699.00
2014-07-24;INDX;12064.00
2014-07-24;UTIL;3186.00
2014-07-25;ICON;2649.00
2014-07-25;IFNC;5264.00
2014-07-25;IMAT;1579.00
2014-07-25;IMOB;695.00
2014-07-25;INDX;12000.00
2014-07-25;UTIL;3154.00
2014-07-28;ICON;2654.00
2014-07-28;IFNC;5236.00
2014-07-28;IMAT;1591.00
2014-07-28;IMOB;692.00
2014-07-28;INDX;12005.00
2014-07-28;UTIL;3148.00
2014-07-29;ICON;2633.00
2014-07-29;IFNC;5199.00
2014-07-29;IMAT;1578.00
2014-07-29;IMOB;676.00
2014-07-29;INDX;11883.00
2014-07-29;UTIL;3076.00
2014-07-30;ICON;2621.00
2014-07-30;IFNC;5152.00
2014-07-30;IMAT;1560.00
2014-07-30;IMOB;676.00
2014-07-30;INDX;11843.00
2014-07-30;UTIL;3052.00
2014-07-31;ICON;2554.00
2014-07-31;IFNC;5063.00
2014-07-31;IMAT;1574.00
2014-07-31;IMOB;662.00
2014-07-31;INDX;11630.00
2014-07-31;UTIL;2980.00
2014-08-01;ICON;2591.00
2014-08-01;IFNC;5074.00
2014-08-01;IMAT;1563.00
2014-08-01;IMOB;664.00
2014-08-01;INDX;11741.00
2014-08-01;UTIL;3008.00
2014-08-04;ICON;2616.00
2014-08-04;IFNC;5143.00
2014-08-04;IMAT;1572.00
2014-08-04;IMOB;672.00
2014-08-04;INDX;11791.00
2014-08-04;UTIL;3057.00
2014-08-05;ICON;2599.00
2014-08-05;IFNC;5123.00
2014-08-05;IMAT;1563.00
2014-08-05;IMOB;667.00
2014-08-05;INDX;11719.00
2014-08-05;UTIL;3014.00
2014-08-06;ICON;2603.00
2014-08-06;IFNC;5107.00
2014-08-06;IMAT;1569.00
2014-08-06;IMOB;666.00
2014-08-06;INDX;11745.00
2014-08-06;UTIL;3026.00
2014-08-07;ICON;2596.00
2014-08-07;IFNC;5063.00
2014-08-07;IMAT;1555.00
2014-08-07;IMOB;663.00
2014-08-07;INDX;11704.00
2014-08-07;UTIL;3033.00
2014-08-08;ICON;2576.00
2014-08-08;IFNC;5008.00
2014-08-08;IMAT;1562.00
2014-08-08;IMOB;665.00
2014-08-08;INDX;11714.00
2014-08-08;UTIL;3037.00
2014-08-11;ICON;2612.00
2014-08-11;IFNC;5120.00
2014-08-11;IMAT;1571.00
2014-08-11;IMOB;669.00
2014-08-11;INDX;11862.00
2014-08-11;UTIL;3079.00
2014-08-12;ICON;2616.00
2014-08-12;IFNC;5123.00
2014-08-12;IMAT;1563.00
2014-08-12;IMOB;665.00
2014-08-12;INDX;11840.00
2014-08-12;UTIL;3056.00
2014-08-13;ICON;2615.00
2014-08-13;IFNC;5094.00
2014-08-13;IMAT;1539.00
2014-08-13;IMOB;659.00
2014-08-13;INDX;11771.00
2014-08-13;UTIL;3017.00
2014-08-14;ICON;2617.00
2014-08-14;IFNC;5175.00
2014-08-14;IMAT;1529.00
2014-08-14;IMOB;654.00
2014-08-14;INDX;11759.00
2014-08-14;UTIL;3028.00
2014-08-15;ICON;2638.00
2014-08-15;IFNC;5259.00
2014-08-15;IMAT;1532.00
2014-08-15;IMOB;668.00
2014-08-15;INDX;11809.00
2014-08-15;UTIL;3102.00
2014-08-18;ICON;2665.00
2014-08-18;IFNC;5309.00
2014-08-18;IMAT;1534.00
2014-08-18;IMOB;678.00
2014-08-18;INDX;11921.00
2014-08-18;UTIL;3118.00
2014-08-19;ICON;2678.00
2014-08-19;IFNC;5416.00
2014-08-19;IMAT;1551.00
2014-08-19;IMOB;689.00
2014-08-19;INDX;12004.00
2014-08-19;UTIL;3138.00
2014-08-20;ICON;2691.00
2014-08-20;IFNC;5395.00
2014-08-20;IMAT;1563.00
2014-08-20;IMOB;698.00
2014-08-20;INDX;12090.00
2014-08-20;UTIL;3191.00
2014-08-21;ICON;2693.00
2014-08-22;ICON;2672.00
2014-08-22;IFNC;5372.00
2014-08-22;IMAT;1551.00
2014-08-22;IMOB;698.00
2014-08-22;INDX;12021.00
2014-08-22;UTIL;3194.00
2014-08-25;ICON;2717.00
2014-08-25;IFNC;5505.00
2014-08-25;IMAT;1569.00
2014-08-25;IMOB;710.00
2014-08-25;INDX;12243.00
2014-08-25;UTIL;3244.00
2014-08-26;ICON;2740.00
2014-08-26;IFNC;5524.00
2014-08-26;IMAT;1573.00
2014-08-26;IMOB;720.00
2014-08-26;INDX;12323.00
2014-08-26;UTIL;3198.00
2014-08-27;ICON;2776.00
2014-08-27;IFNC;5642.00
2014-08-27;IMAT;1577.00
2014-08-27;IMOB;727.00
2014-08-27;INDX;12422.00
2014-08-27;UTIL;3243.00
2014-08-28;ICON;2760.00
2014-08-28;IFNC;5612.00
2014-08-28;IMAT;1524.00
2014-08-28;IMOB;726.00
2014-08-28;INDX;12277.00
2014-08-28;UTIL;3225.00
2014-08-29;ICON;2779.00
2014-08-29;IFNC;5743.00
2014-08-29;IMAT;1523.00
2014-08-29;IMOB;736.00
2014-08-29;INDX;12349.00
2014-08-29;UTIL;3259.00
2014-09-01;ICON;2744.00
2014-09-01;IFNC;5759.00
2014-09-01;IMAT;1503.00
2014-09-01;IMOB;741.00
2014-09-01;INDX;12174.00
2014-09-01;UTIL;3221.00
2014-09-02;ICON;2741.00
2014-09-02;IFNC;5848.00
2014-09-02;IMAT;1537.00
2014-09-02;IMOB;750.00
2014-09-02;INDX;12311.00
2014-09-02;UTIL;3223.00
2014-09-03;ICON;2754.00
2014-09-03;IFNC;5842.00
2014-09-03;IMAT;1562.00
2014-09-03;IMOB;746.00
2014-09-03;INDX;12458.00
2014-09-03;UTIL;3258.00
2014-09-04;ICON;2742.00
2014-09-04;IFNC;5720.00
2014-09-04;IMAT;1578.00
2014-09-04;IMOB;737.00
2014-09-04;INDX;12468.00
2014-09-04;UTIL;3218.00
2014-09-05;ICON;2728.00
2014-09-05;IFNC;5743.00
2014-09-05;IMAT;1557.00
2014-09-05;IMOB;732.00
2014-09-05;INDX;12324.00
2014-09-05;UTIL;3207.00
2014-09-08;ICON;2675.00
2014-09-08;IFNC;5610.00
2014-09-08;IMAT;1527.00
2014-09-08;IMOB;709.00
2014-09-08;INDX;12074.00
2014-09-08;UTIL;3107.00
2014-09-09;ICON;2652.00
2014-09-09;IFNC;5552.00
2014-09-09;IMAT;1515.00
2014-09-09;IMOB;697.00
2014-09-09;INDX;11976.00
2014-09-09;UTIL;3048.00
2014-09-10;ICON;2654.00
2014-09-10;IFNC;5486.00
2014-09-10;IMAT;1504.00
2014-09-10;IMOB;684.00
2014-09-10;INDX;12004.00
2014-09-10;UTIL;3057.00
2014-09-11;ICON;2667.00
2014-09-11;IFNC;5479.00
2014-09-11;IMAT;1504.00
2014-09-11;IMOB;694.00
2014-09-11;INDX;12076.00
2014-09-11;UTIL;3048.00
2014-09-12;ICON;2611.00
2014-09-12;IFNC;5326.00
2014-09-12;IMAT;1515.00
2014-09-12;IMOB;671.00
2014-09-12;INDX;11899.00
2014-09-12;UTIL;2999.00
2014-09-15;ICON;2634.00
2014-09-15;IFNC;5446.00
2014-09-15;IMAT;1534.00
2014-09-15;IMOB;680.00
2014-09-15;INDX;12062.00
2014-09-15;UTIL;3020.00
2014-09-16;ICON;2676.00
2014-09-16;IFNC;5574.00
2014-09-16;IMAT;1536.00
2014-09-16;IMOB;685.00
2014-09-16;INDX;12178.00
2014-09-16;UTIL;3050.00
2014-09-17;ICON;2645.00
2014-09-17;IFNC;5576.00
2014-09-17;IMAT;1539.00
2014-09-17;IMOB;689.00
2014-09-17;INDX;12079.00
2014-09-17;UTIL;3000.00
2014-09-18;ICON;2625.00
2014-09-18;IFNC;5506.00
2014-09-18;IMAT;1563.00
2014-09-18;IMOB;674.00
2014-09-18;INDX;12142.00
2014-09-18;UTIL;2967.00
2014-09-19;ICON;2632.00
2014-09-19;IFNC;5417.00
2014-09-19;IMAT;1550.00
2014-09-19;IMOB;676.00
2014-09-19;INDX;12153.00
2014-09-19;UTIL;2938.00
2014-09-22;ICON;2603.00
2014-09-22;IFNC;5325.00
2014-09-22;IMAT;1514.00
2014-09-22;IMOB;660.00
2014-09-22;INDX;12013.00
2014-09-22;UTIL;2884.00
2014-09-23;ICON;2600.00
2014-09-23;IFNC;5293.00
2014-09-23;IMAT;1518.00
2014-09-23;IMOB;655.00
2014-09-23;INDX;12007.00
2014-09-23;UTIL;2886.00
2014-09-24;ICON;2624.00
2014-09-24;IFNC;5313.00
2014-09-24;IMAT;1517.00
2014-09-24;IMOB;653.00
2014-09-24;INDX;12019.00
2014-09-24;UTIL;2881.00
2014-09-25;ICON;2597.00
2014-09-25;IFNC;5213.00
2014-09-25;IMAT;1509.00
2014-09-25;IMOB;640.00
2014-09-25;INDX;11935.00
2014-09-25;UTIL;2885.00
2014-09-26;ICON;2645.00
2014-09-26;IFNC;5343.00
2014-09-26;IMAT;1487.00
2014-09-26;IMOB;658.00
2014-09-26;INDX;12088.00
2014-09-26;UTIL;2913.00
2014-09-29;ICON;2597.00
2014-09-29;IFNC;5072.00
2014-09-29;IMAT;1458.00
2014-09-29;IMOB;629.00
2014-09-29;INDX;11887.00
2014-09-29;UTIL;2851.00
2014-09-30;ICON;2605.00
2014-09-30;IFNC;4972.00
2014-09-30;IMAT;1450.00
2014-09-30;IMOB;634.00
2014-09-30;INDX;11853.00
2014-09-30;UTIL;2846.00
2014-10-01;ICON;2564.00
2014-10-01;IFNC;4861.00
2014-10-01;IMAT;1448.00
2014-10-01;IMOB;612.00
2014-10-01;INDX;11723.00
2014-10-01;UTIL;2784.00
2014-10-02;ICON;2585.00
2014-10-02;IFNC;4925.00
2014-10-02;IMAT;1468.00
2014-10-02;IMOB;610.00
2014-10-02;INDX;11823.00
2014-10-02;UTIL;2779.00
2014-10-03;ICON;2630.00
2014-10-03;IFNC;5002.00
2014-10-03;IMAT;1474.00
2014-10-03;IMOB;624.00
2014-10-03;INDX;11984.00
2014-10-03;UTIL;2811.00
2014-10-06;ICON;2705.00
2014-10-06;IFNC;5288.00
2014-10-06;IMAT;1478.00
2014-10-06;IMOB;658.00
2014-10-06;INDX;12233.00
2014-10-06;UTIL;2910.00
2014-10-07;ICON;2703.00
2014-10-07;IFNC;5316.00
2014-10-07;IMAT;1466.00
2014-10-07;IMOB;662.00
2014-10-07;INDX;12189.00
2014-10-07;UTIL;2968.00
2014-10-08;ICON;2696.00
2014-10-08;IFNC;5270.00
2014-10-08;IMAT;1462.00
2014-10-08;IMOB;657.00
2014-10-08;INDX;12148.00
2014-10-08;UTIL;2985.00
2014-10-09;ICON;2710.00
2014-10-09;IFNC;5337.00
2014-10-09;IMAT;1433.00
2014-10-09;IMOB;661.00
2014-10-09;INDX;12130.00
2014-10-09;UTIL;2948.00
2014-10-10;ICON;2649.00
2014-10-10;IFNC;5143.00
2014-10-10;IMAT;1396.00
2014-10-10;IMOB;635.00
2014-10-10;INDX;11866.00
2014-10-10;UTIL;2888.00
2014-10-13;ICON;2687.00
2014-10-13;IFNC;5447.00
2014-10-13;IMAT;1416.00
2014-10-13;IMOB;663.00
2014-10-13;INDX;12027.00
2014-10-13;UTIL;2979.00
2014-10-14;ICON;2683.00
2014-10-14;IFNC;5450.00
2014-10-14;IMAT;1444.00
2014-10-14;IMOB;655.00
2014-10-14;INDX;12047.00
2014-10-14;UTIL;2967.00
2014-10-15;ICON;2639.00
2014-10-15;IFNC;5250.00
2014-10-15;IMAT;1432.00
2014-10-15;IMOB;633.00
2014-10-15;INDX;11878.00
2014-10-15;UTIL;2893.00
2014-10-16;ICON;2584.00
2014-10-16;IFNC;5083.00
2014-10-16;IMAT;1403.00
2014-10-16;IMOB;617.00
2014-10-16;INDX;11642.00
2014-10-16;UTIL;2826.00
2014-10-17;ICON;2637.00
2014-10-17;IFNC;5252.00
2014-10-17;IMAT;1407.00
2014-10-17;IMOB;629.00
2014-10-17;INDX;11850.00
2014-10-17;UTIL;2901.00
2014-10-20;ICON;2594.00
2014-10-20;IFNC;5108.00
2014-10-20;IMAT;1402.00
2014-10-20;IMOB;614.00
2014-10-20;INDX;11720.00
2014-10-20;UTIL;2855.00
2014-10-21;ICON;2519.00
2014-10-21;IFNC;4888.00
2014-10-21;IMAT;1401.00
2014-10-21;IMOB;590.00
2014-10-21;INDX;11469.00
2014-10-21;UTIL;2759.00
2014-10-22;ICON;2528.00
2014-10-22;IFNC;4871.00
2014-10-22;IMAT;1406.00
2014-10-22;IMOB;588.00
2014-10-22;INDX;11524.00
2014-10-22;UTIL;2747.00
2014-10-23;ICON;2461.00
2014-10-23;IFNC;4671.00
2014-10-23;IMAT;1459.00
2014-10-23;IMOB;563.00
2014-10-23;INDX;11408.00
2014-10-23;UTIL;2622.00
2014-10-24;ICON;2508.00
2014-10-24;IFNC;4769.00
2014-10-24;IMAT;1472.00
2014-10-24;IMOB;590.00
2014-10-24;INDX;11553.00
2014-10-24;UTIL;2701.00
2014-10-27;ICON;2518.00
2014-10-27;IFNC;4682.00
2014-10-27;IMAT;1448.00
2014-10-27;IMOB;571.00
2014-10-27;INDX;11507.00
2014-10-27;UTIL;2580.00
2014-10-28;ICON;2593.00
2014-10-28;IFNC;4912.00
2014-10-28;IMAT;1435.00
2014-10-28;IMOB;597.00
2014-10-28;INDX;11714.00
2014-10-28;UTIL;2677.00
2014-10-29;ICON;2591.00
2014-10-29;IFNC;4775.00
2014-10-29;IMAT;1397.00
2014-10-29;IMOB;589.00
2014-10-29;INDX;11654.00
2014-10-29;UTIL;2694.00
2014-10-30;ICON;2645.00
2014-10-30;IFNC;5017.00
2014-10-30;IMAT;1367.00
2014-10-30;IMOB;610.00
2014-10-30;INDX;11754.00
2014-10-30;UTIL;2715.00
2014-10-31;ICON;2760.00
2014-10-31;IFNC;5159.00
2014-10-31;IMAT;1441.00
2014-10-31;IMOB;633.00
2014-10-31;INDX;12333.00
2014-10-31;UTIL;2757.00
2014-11-03;ICON;2737.00
2014-11-03;IFNC;5099.00
2014-11-03;IMAT;1435.00
2014-11-03;IMOB;616.00
2014-11-03;INDX;12223.00
2014-11-03;UTIL;2738.00
2014-11-04;ICON;2758.00
2014-11-04;IFNC;5194.00
2014-11-04;IMAT;1457.00
2014-11-04;IMOB;614.00
2014-11-04;INDX;12384.00
2014-11-04;UTIL;2764.00
2014-11-05;ICON;2754.00
2014-11-05;IFNC;5086.00
2014-11-05;IMAT;1446.00
2014-11-05;IMOB;600.00
2014-11-05;INDX;12342.00
2014-11-05;UTIL;2744.00
2014-11-06;ICON;2737.00
2014-11-06;IFNC;4934.00
2014-11-06;IMAT;1432.00
2014-11-06;IMOB;582.00
2014-11-06;INDX;12254.00
2014-11-06;UTIL;2714.00
2014-11-07;ICON;2760.00
2014-11-07;IFNC;4993.00
2014-11-07;IMAT;1457.00
2014-11-07;IMOB;576.00
2014-11-07;INDX;12341.00
2014-11-07;UTIL;2747.00
2014-11-10;ICON;2744.00
2014-11-10;IFNC;4967.00
2014-11-10;IMAT;1432.00
2014-11-10;IMOB;567.00
2014-11-10;INDX;12222.00
2014-11-10;UTIL;2754.00
2014-11-11;ICON;2715.00
2014-11-11;IFNC;4963.00
2014-11-11;IMAT;1416.00
2014-11-11;IMOB;568.00
2014-11-11;INDX;12173.00
2014-11-11;UTIL;2752.00
2014-11-12;ICON;2756.00
2014-11-12;IFNC;5017.00
2014-11-12;IMAT;1423.00
2014-11-12;IMOB;576.00
2014-11-12;INDX;12323.00
2014-11-12;UTIL;2748.00
2014-11-13;ICON;2703.00
2014-11-13;IFNC;4894.00
2014-11-13;IMAT;1409.00
2014-11-13;IMOB;565.00
2014-11-13;INDX;12063.00
2014-11-13;UTIL;2701.00
2014-11-14;ICON;2701.00
2014-11-14;IFNC;4908.00
2014-11-14;IMAT;1418.00
2014-11-14;IMOB;566.00
2014-11-14;INDX;12086.00
2014-11-14;UTIL;2670.00
2014-11-17;ICON;2687.00
2014-11-17;IFNC;4891.00
2014-11-17;IMAT;1394.00
2014-11-17;IMOB;561.00
2014-11-17;INDX;12015.00
2014-11-17;UTIL;2638.00
2014-11-18;ICON;2735.00
2014-11-18;IFNC;5059.00
2014-11-18;IMAT;1379.00
2014-11-18;IMOB;578.00
2014-11-18;INDX;12177.00
2014-11-18;UTIL;2684.00
2014-11-19;ICON;2786.00
2014-11-19;IFNC;5237.00
2014-11-19;IMAT;1378.00
2014-11-19;IMOB;591.00
2014-11-19;INDX;12390.00
2014-11-19;UTIL;2747.00
2014-11-21;ICON;2860.00
2014-11-21;IFNC;5523.00
2014-11-21;IMAT;1413.00
2014-11-21;IMOB;620.00
2014-11-21;INDX;12649.00
2014-11-21;UTIL;2863.00
2014-11-24;ICON;2834.00
2014-11-24;IFNC;5435.00
2014-11-24;IMAT;1428.00
2014-11-24;IMOB;619.00
2014-11-24;INDX;12579.00
2014-11-24;UTIL;2846.00
2014-11-25;ICON;2818.00
2014-11-25;IFNC;5504.00
2014-11-25;IMAT;1424.00
2014-11-25;IMOB;616.00
2014-11-25;INDX;12502.00
2014-11-25;UTIL;2838.00
2014-11-26;ICON;2819.00
2014-11-26;IFNC;5448.00
2014-11-26;IMAT;1369.00
2014-11-26;IMOB;620.00
2014-11-26;INDX;12367.00
2014-11-26;UTIL;2829.00
2014-11-27;ICON;2815.00
2014-11-27;IFNC;5411.00
2014-11-27;IMAT;1379.00
2014-11-27;IMOB;622.00
2014-11-27;INDX;12361.00
2014-11-27;UTIL;2862.00
2014-11-28;ICON;2834.00
2014-11-28;IFNC;5419.00
2014-11-28;IMAT;1399.00
2014-11-28;IMOB;619.00
2014-11-28;INDX;12460.00
2014-11-28;UTIL;2873.00
2014-12-01;ICON;2733.00
2014-12-01;IFNC;5171.00
2014-12-01;IMAT;1344.00
2014-12-01;IMOB;591.00
2014-12-01;INDX;12016.00
2014-12-01;UTIL;2755.00
2014-12-02;ICON;2703.00
2014-12-02;IFNC;5111.00
2014-12-02;IMAT;1338.00
2014-12-02;IMOB;581.00
2014-12-02;INDX;11853.00
2014-12-02;UTIL;2780.00
2014-12-03;ICON;2734.00
2014-12-03;IFNC;5153.00
2014-12-03;IMAT;1355.00
2014-12-03;IMOB;585.00
2014-12-03;INDX;12035.00
2014-12-03;UTIL;2798.00
2014-12-04;ICON;2698.00
2014-12-04;IFNC;5076.00
2014-12-04;IMAT;1339.00
2014-12-04;IMOB;577.00
2014-12-04;INDX;11890.00
2014-12-04;UTIL;2765.00
2014-12-05;ICON;2712.00
2014-12-05;IFNC;5155.00
2014-12-05;IMAT;1363.00
2014-12-05;IMOB;581.00
2014-12-05;INDX;11953.00
2014-12-05;UTIL;2764.00
2014-12-08;ICON;2657.00
2014-12-08;IFNC;4970.00
2014-12-08;IMAT;1329.00
2014-12-08;IMOB;569.00
2014-12-08;INDX;11701.00
2014-12-08;UTIL;2700.00
2014-12-09;ICON;2656.00
2014-12-09;IFNC;4976.00
2014-12-09;IMAT;1298.00
2014-12-09;IMOB;567.00
2014-12-09;INDX;11638.00
2014-12-09;UTIL;2712.00
2014-12-10;ICON;2649.00
2014-12-10;IFNC;4899.00
2014-12-10;IMAT;1280.00
2014-12-10;IMOB;559.00
2014-12-10;INDX;11621.00
2014-12-10;UTIL;2696.00
2014-12-11;ICON;2674.00
2014-12-11;IFNC;4963.00
2014-12-11;IMAT;1272.00
2014-12-11;IMOB;553.00
2014-12-11;INDX;11709.00
2014-12-11;UTIL;2709.00
2014-12-12;ICON;2599.00
2014-12-12;IFNC;4752.00
2014-12-12;IMAT;1227.00
2014-12-12;IMOB;534.00
2014-12-12;INDX;11349.00
2014-12-12;UTIL;2690.00
2014-12-15;ICON;2578.00
2014-12-15;IFNC;4648.00
2014-12-15;IMAT;1222.00
2014-12-15;IMOB;522.00
2014-12-15;INDX;11243.00
2014-12-15;UTIL;2659.00
2014-12-16;ICON;2562.00
2014-12-16;IFNC;4615.00
2014-12-16;IMAT;1261.00
2014-12-16;IMOB;518.00
2014-12-16;INDX;11341.00
2014-12-16;UTIL;2574.00
2014-12-17;ICON;2636.00
2014-12-17;IFNC;4831.00
2014-12-17;IMAT;1306.00
2014-12-17;IMOB;532.00
2014-12-17;INDX;11700.00
2014-12-17;UTIL;2660.00
2014-12-18;ICON;2622.00
2014-12-18;IFNC;4806.00
2014-12-18;IMAT;1310.00
2014-12-18;IMOB;533.00
2014-12-18;INDX;11687.00
2014-12-18;UTIL;2628.00
2014-12-19;ICON;2676.00
2014-12-19;IFNC;4891.00
2014-12-19;IMAT;1359.00
2014-12-19;IMOB;537.00
2014-12-19;INDX;11928.00
2014-12-19;UTIL;2664.00
2014-12-22;ICON;2678.00
2014-12-22;IFNC;4930.00
2014-12-22;IMAT;1354.00
2014-12-22;IMOB;550.00
2014-12-22;INDX;11911.00
2014-12-22;UTIL;2710.00
2014-12-23;ICON;2688.00
2014-12-23;IFNC;4970.00
2014-12-23;IMAT;1402.00
2014-12-23;IMOB;554.00
2014-12-23;INDX;12051.00
2014-12-23;UTIL;2730.00
2014-12-26;ICON;2672.00
2014-12-26;IFNC;4934.00
2014-12-26;IMAT;1372.00
2014-12-26;IMOB;553.00
2014-12-26;INDX;11892.00
2014-12-26;UTIL;2754.00
2014-12-29;ICON;2707.00
2014-12-29;IFNC;4963.00
2014-12-29;IMAT;1388.00
2014-12-29;IMOB;554.00
2014-12-29;INDX;12046.00
2014-12-29;UTIL;2789.00
2014-12-30;ICON;2673.00
2014-12-30;IFNC;4938.00
2014-12-30;IMAT;1372.00
2014-12-30;IMOB;552.00
2014-12-30;INDX;11961.00
2014-12-30;UTIL;2755.00
2015-01-02;ICON;2599.00
2015-01-02;IFNC;4788.00
2015-01-02;IMAT;1335.00
2015-01-02;IMOB;529.00
2015-01-02;INDX;11715.00
2015-01-02;UTIL;2680.00
2015-01-05;ICON;2538.00
2015-01-05;IFNC;4735.00
2015-01-05;IMAT;1298.00
2015-01-05;IMOB;520.00
2015-01-05;INDX;11468.00
2015-01-05;UTIL;2656.00
2015-01-06;ICON;2534.00
2015-01-06;IFNC;4794.00
2015-01-06;IMAT;1360.00
2015-01-06;IMOB;532.00
2015-01-06;INDX;11603.00
2015-01-06;UTIL;2687.00
2015-01-07;ICON;2592.00
2015-01-07;IFNC;4939.00
2015-01-07;IMAT;1408.00
2015-01-07;IMOB;546.00
2015-01-07;INDX;11939.00
2015-01-07;UTIL;2738.00
2015-01-08;ICON;2601.00
2015-01-08;IFNC;4976.00
2015-01-08;IMAT;1395.00
2015-01-08;IMOB;550.00
2015-01-08;INDX;11884.00
2015-01-08;UTIL;2739.00
2015-01-09;ICON;2559.00
2015-01-09;IFNC;4833.00
2015-01-09;IMAT;1361.00
2015-01-09;IMOB;538.00
2015-01-09;INDX;11683.00
2015-01-09;UTIL;2602.00
2015-01-12;ICON;2547.00
2015-01-12;IFNC;4751.00
2015-01-12;IMAT;1352.00
2015-01-12;IMOB;527.00
2015-01-12;INDX;11698.00
2015-01-12;UTIL;2561.00
2015-01-13;ICON;2539.00
2015-01-13;IFNC;4718.00
2015-01-13;IMAT;1326.00
2015-01-13;IMOB;527.00
2015-01-13;INDX;11546.00
2015-01-13;UTIL;2566.00
2015-01-14;ICON;2543.00
2015-01-14;IFNC;4742.00
2015-01-14;IMAT;1272.00
2015-01-14;IMOB;526.00
2015-01-14;INDX;11466.00
2015-01-14;UTIL;2606.00
2015-01-15;ICON;2556.00
2015-01-15;IFNC;4727.00
2015-01-15;IMAT;1280.00
2015-01-15;IMOB;533.00
2015-01-15;INDX;11566.00
2015-01-15;UTIL;2602.00
2015-01-16;ICON;2612.00
2015-01-16;IFNC;4827.00
2015-01-16;IMAT;1306.00
2015-01-16;IMOB;547.00
2015-01-16;INDX;11770.00
2015-01-16;UTIL;2666.00
2015-01-19;ICON;2573.00
2015-01-19;IFNC;4689.00
2015-01-19;IMAT;1269.00
2015-01-19;IMOB;527.00
2015-01-19;INDX;11561.00
2015-01-19;UTIL;2526.00
2015-01-20;ICON;2560.00
2015-01-20;IFNC;4701.00
2015-01-20;IMAT;1263.00
2015-01-20;IMOB;539.00
2015-01-20;INDX;11483.00
2015-01-20;UTIL;2526.00
2015-01-21;ICON;2619.00
2015-01-21;IFNC;4848.00
2015-01-21;IMAT;1276.00
2015-01-21;IMOB;553.00
2015-01-21;INDX;11695.00
2015-01-21;UTIL;2554.00
2015-01-22;ICON;2615.00
2015-01-22;IFNC;4891.00
2015-01-22;IMAT;1261.00
2015-01-22;IMOB;555.00
2015-01-22;INDX;11776.00
2015-01-22;UTIL;2529.00
2015-01-23;ICON;2601.00
2015-01-23;IFNC;4851.00
2015-01-23;IMAT;1228.00
2015-01-23;IMOB;551.00
2015-01-23;INDX;11708.00
2015-01-23;UTIL;2455.00
2015-01-26;ICON;2608.00
2015-01-26;IFNC;4854.00
2015-01-26;IMAT;1223.00
2015-01-26;IMOB;534.00
2015-01-26;INDX;11725.00
2015-01-26;UTIL;2424.00
2015-01-27;ICON;2601.00
2015-01-27;IFNC;4873.00
2015-01-27;IMAT;1215.00
2015-01-27;IMOB;529.00
2015-01-27;INDX;11726.00
2015-01-27;UTIL;2463.00
2015-01-28;ICON;2590.00
2015-01-28;IFNC;4784.00
2015-01-28;IMAT;1211.00
2015-01-28;IMOB;522.00
2015-01-28;INDX;11724.00
2015-01-28;UTIL;2469.00
2015-01-29;ICON;2628.00
2015-01-29;IFNC;4782.00
2015-01-29;IMAT;1220.00
2015-01-29;IMOB;517.00
2015-01-29;INDX;11919.00
2015-01-29;UTIL;2532.00
2015-01-30;ICON;2603.00
2015-01-30;IFNC;4672.00
2015-01-30;IMAT;1241.00
2015-01-30;IMOB;502.00
2015-01-30;INDX;11931.00
2015-01-30;UTIL;2450.00
2015-02-02;ICON;2601.00
2015-02-02;IFNC;4705.00
2015-02-02;IMAT;1292.00
2015-02-02;IMOB;502.00
2015-02-02;INDX;11991.00
2015-02-02;UTIL;2523.00
2015-02-03;ICON;2604.00
2015-02-03;IFNC;4822.00
2015-02-03;IMAT;1316.00
2015-02-03;IMOB;511.00
2015-02-03;INDX;12096.00
2015-02-03;UTIL;2512.00
2015-02-04;ICON;2585.00
2015-02-04;IFNC;4947.00
2015-02-04;IMAT;1328.00
2015-02-04;IMOB;508.00
2015-02-04;INDX;12082.00
2015-02-04;UTIL;2488.00
2015-02-05;ICON;2605.00
2015-02-05;IFNC;4937.00
2015-02-05;IMAT;1320.00
2015-02-05;IMOB;523.00
2015-02-05;INDX;12136.00
2015-02-05;UTIL;2454.00
2015-02-06;ICON;2576.00
2015-02-06;IFNC;4916.00
2015-02-06;IMAT;1338.00
2015-02-06;IMOB;512.00
2015-02-06;INDX;12172.00
2015-02-06;UTIL;2424.00
2015-02-09;ICON;2600.00
2015-02-09;IFNC;4948.00
2015-02-09;IMAT;1380.00
2015-02-09;IMOB;518.00
2015-02-09;INDX;12275.00
2015-02-09;UTIL;2437.00
2015-02-10;ICON;2572.00
2015-02-10;IFNC;4886.00
